origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
01,003,11,001,Alabama,Baldwin County,216518.0,487.0,191350.0,2178.0,24503.0,2201.0,13746.0,2022.0,4331.0,967.0,6426.0,940.0,665.0,314.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,8.0,14.0,Baldwin,District of Columbia,01_003,11_001,outflow_16_20_District of Columbia.csv,2016,2020
01,073,11,001,Alabama,Jefferson County,650370.0,801.0,551514.0,3889.0,96486.0,3843.0,67835.0,3305.0,16700.0,1531.0,11951.0,1364.0,2370.0,537.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,64.0,62.0,Jefferson,District of Columbia,01_073,11_001,outflow_16_20_District of Columbia.csv,2016,2020
01,077,11,001,Alabama,Lauderdale County,92255.0,163.0,75198.0,1639.0,16686.0,1635.0,8967.0,1104.0,4482.0,846.0,3237.0,1020.0,371.0,192.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,5.0,12.0,Lauderdale,District of Columbia,01_077,11_001,outflow_16_20_District of Columbia.csv,2016,2020
01,097,11,001,Alabama,Mobile County,408424.0,690.0,360820.0,2949.0,46870.0,2922.0,35108.0,2758.0,4522.0,895.0,7240.0,910.0,734.0,262.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,49.0,44.0,Mobile,District of Columbia,01_097,11_001,outflow_16_20_District of Columbia.csv,2016,2020
01,101,11,001,Alabama,Montgomery County,224042.0,433.0,178307.0,2981.0,43125.0,2705.0,27874.0,2515.0,7382.0,1143.0,7869.0,1391.0,2610.0,1190.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,20.0,30.0,Montgomery,District of Columbia,01_101,11_001,outflow_16_20_District of Columbia.csv,2016,2020
01,125,11,001,Alabama,Tuscaloosa County,206573.0,450.0,171983.0,2281.0,33914.0,2279.0,17792.0,1736.0,7957.0,1061.0,8165.0,965.0,676.0,276.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,11.0,16.0,Tuscaloosa,District of Columbia,01_125,11_001,outflow_16_20_District of Columbia.csv,2016,2020
02,158,11,001,Alaska,Kusilvak Census Area,8117.0,25.0,7652.0,101.0,465.0,98.0,322.0,102.0,107.0,41.0,36.0,52.0,,,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,12.0,13.0,Kusilvak Census Area,District of Columbia,02_158,11_001,outflow_16_20_District of Columbia.csv,2016,2020
02,170,11,001,Alaska,Matanuska-Susitna Borough,105958.0,161.0,89456.0,1094.0,16082.0,1104.0,8216.0,874.0,4818.0,669.0,3048.0,552.0,420.0,187.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,24.0,27.0,Matanuska-Susitna Borough,District of Columbia,02_170,11_001,outflow_16_20_District of Columbia.csv,2016,2020
02,180,11,001,Alaska,Nome Census Area,9800.0,35.0,8362.0,182.0,1425.0,184.0,940.0,158.0,302.0,99.0,183.0,59.0,13.0,11.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,3.0,5.0,Nome Census Area,District of Columbia,02_180,11_001,outflow_16_20_District of Columbia.csv,2016,2020
04,001,11,001,Arizona,Apache County,70978.0,117.0,66818.0,656.0,4100.0,644.0,1828.0,374.0,1587.0,432.0,685.0,221.0,60.0,66.0,District of Columbia,District of Columbia,687141.0,3518.0,559402.0,3329.0,127636.0,3630.0,67102.0,2693.0,,,60534.0,2490.0,103.0,88.0,7.0,11.0,Apache,District of Columbia,04_001,11_001,outflow_16_20_District of Columbia.csv,2016,2020
